Lot_Area,Bldg_Type,House_Style,Overall_Cond,Year_Built,Roof_Style,Exter_Cond,Bsmt_Cond,Central_Air,Electrical,Bathroom,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bedroom_AbvGr,Kitchen_AbvGr,Fireplaces,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Fence,Year_Sold,Sale_Condition,Sale_Price
14190,OneFam,One_and_Half_Fin,Good,1890,Gable,Good,Typical,Y,SBrkr,2,1000,544,1544,3,1,0,0,0,231,0,0,No_Fence,2007,Normal,138000
9600,OneFam,One_and_Half_Unf,Good,1949,Gable,Typical,Typical,Y,SBrkr,1.5,893,0,893,2,1,0,2,576,0,0,0,No_Fence,2007,Normal,135000
12099,OneFam,One_and_Half_Fin,Above_Average,1953,Gable,Typical,Fair,Y,SBrkr,2,1216,0,1728,3,1,1,1,371,200,0,0,Good_Wood,2007,Normal,156000
21281,OneFam,Two_Story,Below_Average,1935,Gable,Typical,Fair,Y,SBrkr,3.5,1308,1778,3086,4,1,0,3,1200,0,208,290,No_Fence,2007,Family,301600
10134,OneFam,One_and_Half_Fin,Above_Average,1940,Gable,Typical,Typical,Y,FuseA,1,735,299,1034,2,1,0,1,240,0,39,0,No_Fence,2007,Normal,109000
5500,OneFam,One_and_Half_Unf,Above_Average,1956,Gable,Typical,Typical,Y,SBrkr,1,882,0,882,1,1,0,0,0,0,0,0,Minimum_Privacy,2007,Normal,103200
10284,OneFam,One_and_Half_Fin,Good,1925,Gable,Typical,Typical,Y,SBrkr,3,845,436,1281,1,1,0,2,580,0,0,0,No_Fence,2007,Abnorml,128500
10800,OneFam,One_Story,Above_Average,1927,Gable,Typical,Typical,Y,SBrkr,2,968,0,968,4,1,0,1,216,0,0,0,No_Fence,2007,Normal,64500
10800,OneFam,Two_Story,Excellent,1895,Gable,Good,Typical,Y,SBrkr,1.5,751,783,1534,3,1,0,0,0,0,112,0,No_Fence,2007,Normal,148000
5400,OneFam,One_Story,Above_Average,1920,Gable,Typical,Typical,Y,FuseA,1,691,0,691,2,1,0,1,216,0,20,94,No_Fence,2007,Abnorml,86000
10090,OneFam,SLvl,Average,1963,Gable,Typical,Typical,Y,SBrkr,2.5,1035,616,1651,4,1,2,1,276,460,46,0,Minimum_Privacy,2007,Normal,172000
8700,OneFam,One_Story,Good,1961,Gable,Typical,Typical,Y,SBrkr,1.5,888,0,888,3,1,0,1,240,0,0,0,No_Fence,2007,Abnorml,120000
8300,OneFam,One_Story,Above_Average,1968,Gable,Typical,Typical,Y,SBrkr,2,952,0,952,3,1,0,1,288,0,0,0,No_Fence,2007,Normal,128500
11606,OneFam,Two_Story,Average,1969,Gable,Typical,Typical,Y,SBrkr,2.5,1040,1040,2080,5,1,2,2,504,335,0,0,No_Fence,2007,Family,135000
8064,OneFam,One_and_Half_Fin,Good,1949,Gable,Good,Typical,Y,SBrkr,1,672,252,924,3,1,1,2,576,0,0,0,Minimum_Privacy,2007,Normal,122900
11664,OneFam,One_Story,Average,1948,Gable,Typical,Fair,Y,SBrkr,1,1082,0,1082,2,1,1,1,240,0,130,0,No_Fence,2007,Normal,119200
10496,OneFam,One_and_Half_Fin,Above_Average,1949,Gable,Typical,Typical,Y,SBrkr,2,1168,678,1846,3,1,1,1,315,0,0,0,Good_Wood,2007,Normal,143000
7200,OneFam,One_Story,Good,1950,Gable,Typical,Typical,Y,SBrkr,1,988,0,988,3,1,0,1,276,0,80,0,No_Fence,2007,Normal,119000
7200,OneFam,One_Story,Fair,1950,Gable,Typical,Typical,Y,FuseA,1.5,1238,0,1238,3,1,1,1,357,0,171,0,No_Fence,2007,Normal,102000
7200,OneFam,One_Story,Very_Good,1950,Gable,Typical,Typical,Y,SBrkr,2,864,0,864,3,1,0,2,720,194,0,0,No_Fence,2007,Normal,129000
7000,OneFam,One_Story,Good,1960,Gable,Typical,Typical,Y,SBrkr,1,1134,0,1134,2,1,0,1,254,0,16,0,Minimum_Wood_Wire,2007,Family,135000
7500,OneFam,One_Story,Good,1959,Hip,Typical,Typical,Y,SBrkr,2,1040,0,1040,3,1,0,1,286,0,0,0,No_Fence,2007,Normal,152000
7315,OneFam,One_Story,Above_Average,1958,Hip,Typical,Typical,Y,SBrkr,1.5,1170,0,1170,3,1,1,1,338,0,0,0,No_Fence,2007,Normal,140000
7903,OneFam,One_Story,Average,1960,Hip,Typical,Typical,Y,FuseA,2.5,1242,0,1242,3,1,0,1,324,0,0,0,No_Fence,2007,Family,152000
8000,OneFam,One_Story,Average,1960,Hip,Typical,Typical,Y,SBrkr,2,1377,0,1377,3,1,2,1,351,0,0,0,Minimum_Privacy,2007,Normal,156500
8000,Duplex,One_Story,Below_Average,1961,Gable,Typical,Typical,N,SBrkr,2,1800,0,1800,6,2,0,0,0,0,0,0,No_Fence,2007,Normal,141000
7000,OneFam,One_Story,Above_Average,1961,Gable,Typical,No_Basement,Y,SBrkr,1,925,0,925,3,1,0,1,300,0,0,0,No_Fence,2007,Normal,99000
9760,OneFam,Two_Story,Very_Good,1964,Hip,Typical,Typical,Y,SBrkr,2.5,1020,831,1851,3,1,1,2,440,239,42,0,Minimum_Wood_Wire,2007,Normal,187000
7590,OneFam,Two_Story,Average,1962,Gable,Typical,Typical,Y,SBrkr,2,876,936,1812,4,1,1,1,264,0,168,0,No_Fence,2007,Normal,169500
6600,OneFam,One_Story,Average,1962,Hip,Typical,Typical,Y,SBrkr,1,864,0,864,2,1,0,1,294,58,0,0,No_Fence,2007,Normal,125500
6760,OneFam,SFoyer,Average,1962,Gable,Typical,Typical,Y,SBrkr,2,936,0,936,3,1,1,1,288,24,90,160,No_Fence,2007,Normal,130000
6854,OneFam,One_Story,Good,1925,Gable,Good,Typical,N,FuseA,2,916,144,1060,1,1,1,1,308,0,65,0,No_Fence,2007,Normal,136500
8731,OneFam,One_Story,Average,1920,Gable,Fair,Typical,Y,SBrkr,1,1167,0,1167,3,1,1,2,495,0,0,216,No_Fence,2007,Normal,144000
8737,OneFam,One_and_Half_Fin,Good,1923,Gable,Typical,Typical,Y,FuseA,1.5,915,720,1635,3,1,1,2,440,0,38,0,No_Fence,2007,Normal,210000
13515,OneFam,Two_Story,Above_Average,1919,Gambrel,Typical,Typical,Y,FuseA,1,1060,764,1824,3,1,1,2,520,0,0,126,Good_Privacy,2007,Normal,180500
8850,OneFam,One_and_Half_Fin,Good,1920,Gable,Good,Typical,Y,SBrkr,1,752,624,1376,3,1,0,2,576,0,54,144,No_Fence,2007,Normal,165000
8550,OneFam,One_and_Half_Fin,Average,1926,Gable,Typical,Typical,Y,SBrkr,1,960,356,1316,4,1,0,2,576,0,0,0,No_Fence,2007,Family,90000
8730,OneFam,Two_Story,Good,1915,Gable,Typical,Typical,Y,FuseA,1,698,698,1396,3,1,0,1,384,0,0,0,No_Fence,2007,Normal,153575
12888,OneFam,Two_Story,Very_Good,1937,Gable,Good,Typical,Y,SBrkr,2.5,1262,1005,2267,3,1,2,2,498,521,0,0,No_Fence,2007,Normal,219000
18030,OneFam,One_and_Half_Fin,Above_Average,1946,Gable,Typical,Typical,Y,SBrkr,3,1636,971,3086,3,1,1,0,0,122,0,0,Minimum_Privacy,2007,Normal,200500
8160,OneFam,One_and_Half_Fin,Above_Average,1940,Gable,Typical,Typical,N,FuseF,2.5,756,378,1134,3,1,0,1,240,0,0,0,No_Fence,2007,AdjLand,126000
4484,TwoFmCon,One_and_Half_Fin,Above_Average,1942,Gable,Typical,Typical,N,SBrkr,2,778,504,1282,2,1,0,1,240,0,88,0,Minimum_Privacy,2007,Normal,108500
11235,TwoFmCon,SFoyer,Average,1963,Gable,Typical,Typical,Y,SBrkr,2,999,0,999,3,1,0,1,308,40,176,0,Minimum_Privacy,2007,Normal,130000
11235,OneFam,SFoyer,Average,1964,Gable,Typical,Typical,Y,SBrkr,2,1452,0,1452,2,1,1,2,572,92,0,88,No_Fence,2007,Normal,158450
14299,OneFam,One_Story,Fair,1964,Gable,Typical,Typical,Y,SBrkr,2,1005,0,1005,3,1,0,2,440,0,0,0,Minimum_Privacy,2007,Normal,115400
7943,OneFam,One_Story,Average,1961,Gable,Fair,Typical,Y,SBrkr,2,1029,0,1029,3,1,0,1,261,64,0,39,No_Fence,2007,Normal,118500
14149,OneFam,SLvl,Very_Good,1964,Hip,Good,Typical,Y,SBrkr,2.5,1020,0,1020,3,1,1,2,528,0,0,0,No_Fence,2007,Normal,165000
11677,OneFam,One_Story,Below_Average,1966,Gable,Typical,Typical,Y,SBrkr,2,1040,0,1040,3,1,0,1,264,0,90,0,Minimum_Privacy,2007,Normal,123000
8400,OneFam,SFoyer,Average,1966,Gable,Typical,Typical,Y,SBrkr,2,913,0,913,3,1,0,1,240,0,0,252,No_Fence,2007,Normal,129000
7094,OneFam,One_Story,Average,1966,Gable,Typical,Typical,Y,SBrkr,1,894,0,894,3,1,0,1,384,0,0,0,Minimum_Privacy,2007,Normal,125000
8978,OneFam,One_Story,Average,1968,Gable,Typical,Typical,Y,SBrkr,1,948,0,948,3,1,0,1,300,147,0,0,No_Fence,2007,Family,108000
8425,TwoFmCon,One_Story,Above_Average,1971,Gable,Typical,Typical,Y,SBrkr,2,868,0,868,2,1,0,2,576,138,0,0,Good_Privacy,2007,Normal,119900
8665,OneFam,One_Story,Average,1968,Gable,Typical,Typical,Y,SBrkr,1,897,0,897,3,1,0,1,264,0,0,0,No_Fence,2007,Normal,115000
8398,OneFam,One_Story,Average,1967,Gable,Good,Typical,Y,SBrkr,2,943,0,943,2,1,0,2,528,132,0,0,No_Fence,2007,Normal,134500
7742,OneFam,One_Story,Good,1966,Gable,Typical,Typical,Y,SBrkr,2,955,0,955,3,1,0,1,386,0,0,0,Minimum_Privacy,2007,Normal,127000
8724,OneFam,One_Story,Average,1968,Gable,Typical,Typical,Y,SBrkr,1,894,0,894,3,1,1,2,450,0,0,0,No_Fence,2007,Normal,129000
8197,OneFam,One_Story,Average,1977,Gable,Typical,Typical,Y,SBrkr,1.5,1285,0,1285,3,1,1,2,528,138,0,0,Minimum_Privacy,2007,Normal,143500
8169,OneFam,One_Story,Good,1966,Gable,Good,Typical,Y,SBrkr,2,912,0,912,3,1,0,1,315,204,0,0,Minimum_Privacy,2007,Normal,129000
14175,OneFam,One_Story,Average,1956,Hip,Typical,Typical,Y,SBrkr,2,1375,0,1375,3,1,1,1,323,0,0,0,No_Fence,2007,Normal,187000
16779,OneFam,Two_Story,Below_Average,1920,Gable,Fair,Typical,Y,SBrkr,3,1567,1087,2654,4,1,1,2,638,128,570,0,No_Fence,2007,Normal,158000
25339,OneFam,One_Story,Good,1918,Gable,Good,Typical,Y,SBrkr,2,1416,0,1416,3,1,0,2,576,0,0,112,No_Fence,2007,Normal,112000
6960,OneFam,One_and_Half_Fin,Very_Good,1940,Gable,Typical,Typical,Y,FuseA,1.5,798,504,1302,2,1,2,1,224,0,0,0,Minimum_Privacy,2007,Normal,165250
11375,OneFam,One_Story,Average,1954,Gable,Typical,Typical,Y,SBrkr,1,1299,0,1299,3,1,1,2,494,81,0,280,No_Fence,2007,Normal,150000
13770,OneFam,One_Story,Above_Average,1958,Gable,Typical,Typical,Y,SBrkr,2,1176,0,1176,3,1,2,1,303,0,0,0,No_Fence,2007,Normal,137000
9000,OneFam,One_Story,Good,1945,Gable,Typical,No_Basement,N,FuseA,1,998,0,998,3,1,0,2,460,0,0,140,No_Fence,2007,Normal,89500
115149,OneFam,One_Story,Average,1971,Gable,Typical,Typical,Y,SBrkr,3,1824,0,1824,2,1,2,2,739,380,48,0,No_Fence,2007,Normal,302000
11075,OneFam,One_Story,Average,1984,Hip,Typical,Typical,Y,SBrkr,2,1522,0,1522,3,1,1,2,552,0,77,0,Good_Privacy,2007,Normal,182000
10029,OneFam,Two_Story,Average,1988,Gable,Typical,Typical,Y,SBrkr,3,1164,896,2060,4,1,1,2,521,0,228,0,No_Fence,2007,Normal,211000
17541,OneFam,One_Story,Good,1948,Hip,Good,Good,Y,SBrkr,2,1325,0,1325,3,1,1,2,576,0,42,0,No_Fence,2007,Normal,216000
22692,OneFam,One_Story,Average,1953,Gable,Typical,Typical,Y,SBrkr,2,1630,0,1630,3,1,1,2,649,0,64,0,No_Fence,2007,Normal,130000
17808,OneFam,One_Story,Average,1946,Gable,Typical,Typical,N,SBrkr,1,1242,0,1242,2,1,0,1,336,0,0,0,No_Fence,2007,Normal,109900
12671,OneFam,One_Story,Good,1954,Hip,Good,Fair,Y,SBrkr,3,2422,0,2422,4,1,2,2,527,0,63,0,No_Fence,2007,Normal,255000
12615,OneFam,One_Story,Good,1950,Gable,Typical,Good,Y,SBrkr,3,2158,0,2158,4,1,1,2,576,0,29,39,Minimum_Privacy,2007,Normal,243000
10512,OneFam,One_and_Half_Fin,Above_Average,1954,Gable,Typical,Typical,Y,SBrkr,1.5,988,638,1626,3,1,0,1,332,366,0,0,No_Fence,2007,Normal,154000
5400,OneFam,One_Story,Average,1958,Gable,Typical,Typical,Y,SBrkr,1.5,864,0,864,3,1,0,1,399,0,0,0,No_Fence,2007,Normal,118000
11515,OneFam,One_Story,Average,1958,Gable,Typical,No_Basement,N,SBrkr,1,943,0,943,3,1,0,1,308,0,0,60,No_Fence,2007,Normal,80000
7711,Duplex,One_Story,Fair,1977,Gable,Typical,Typical,Y,SBrkr,4,1440,0,1440,4,2,0,0,0,321,0,0,No_Fence,2007,Abnorml,150000
9098,OneFam,One_Story,Good,1920,Gable,Typical,Typical,Y,SBrkr,2,605,0,605,2,1,0,0,0,0,0,144,No_Fence,2007,Normal,86000
3869,TwnhsE,One_Story,Above_Average,1984,Gable,Excellent,Typical,Y,SBrkr,2,1038,0,1038,2,1,0,1,264,0,105,0,No_Fence,2007,Normal,130000
9280,OneFam,One_Story,Above_Average,1951,Gable,Typical,Typical,Y,SBrkr,2,1342,0,1342,4,1,0,1,256,0,0,0,No_Fence,2007,Normal,125000
11100,OneFam,One_and_Half_Fin,Above_Average,1951,Gable,Typical,Typical,N,SBrkr,2,1080,400,1480,4,1,1,1,253,0,0,68,No_Fence,2007,Normal,136500
7550,OneFam,One_and_Half_Fin,Average,1920,Gambrel,Fair,Fair,N,SBrkr,2,986,376,1362,4,1,0,1,280,0,0,0,Minimum_Privacy,2007,Normal,96000
9060,OneFam,One_Story,Above_Average,1957,Hip,Typical,No_Basement,Y,SBrkr,1,1340,0,1340,3,1,1,1,252,116,0,0,Minimum_Privacy,2007,Normal,120000
23920,OneFam,One_and_Half_Fin,Average,1984,Gable,Typical,Typical,Y,SBrkr,2,1105,717,1822,4,1,1,2,515,0,195,1012,No_Fence,2007,Normal,228500
10357,OneFam,One_Story,Average,1990,Hip,Typical,Typical,Y,SBrkr,3,1442,0,1442,3,1,1,2,719,0,244,0,No_Fence,2007,Normal,179900
13474,OneFam,Two_Story,Average,1990,Gable,Typical,Typical,Y,SBrkr,3.5,1122,1121,2243,4,1,1,3,746,127,44,224,No_Fence,2007,Normal,225000
10380,OneFam,Two_Story,Average,1986,Gable,Typical,Typical,Y,SBrkr,3.5,1553,1177,2730,4,1,1,2,576,201,96,0,Minimum_Privacy,2007,Normal,301000
13125,OneFam,Two_Story,Average,1991,Gable,Typical,Typical,Y,SBrkr,3.5,912,1215,2127,4,1,1,3,833,72,192,224,Good_Privacy,2007,Normal,238000
11287,OneFam,Two_Story,Above_Average,1989,Gable,Typical,Typical,Y,SBrkr,2.5,1175,807,1982,3,1,1,2,575,0,84,0,No_Fence,2007,Normal,228500
9317,OneFam,Two_Story,Average,1994,Gable,Good,Good,Y,SBrkr,3.5,1029,929,1958,3,1,1,2,499,202,93,0,No_Fence,2007,Normal,220000
9965,OneFam,Two_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,3.5,1282,1414,2696,4,1,1,3,792,120,184,0,No_Fence,2007,Partial,383970
9965,OneFam,Two_Story,Average,2006,Hip,Typical,Typical,Y,SBrkr,4,1466,1362,2828,4,1,1,3,1052,125,144,0,No_Fence,2007,Partial,424870
9178,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1651,0,1651,3,1,1,3,870,204,64,0,No_Fence,2007,Partial,250000
10481,OneFam,One_Story,Average,2006,Hip,Typical,Typical,Y,SBrkr,2.5,2140,0,2140,3,1,0,3,894,136,32,0,No_Fence,2007,Partial,360000
10652,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2,1494,0,1494,3,1,1,3,840,160,33,0,No_Fence,2007,Partial,279500
11175,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1316,0,1316,3,1,1,2,440,0,20,0,No_Fence,2007,Partial,200141
10235,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1651,0,1651,3,1,1,3,870,192,64,0,No_Fence,2007,Partial,246500
9588,OneFam,Two_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2.5,1482,1092,2574,3,1,1,3,868,0,148,0,No_Fence,2007,Partial,276000
8814,OneFam,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,3,1274,0,1274,3,1,0,2,508,264,98,0,No_Fence,2007,Partial,203000
11103,OneFam,Two_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2.5,728,728,1456,3,1,1,2,440,0,0,0,No_Fence,2007,Partial,155835
8556,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2,1240,0,1240,2,1,0,3,826,140,93,0,No_Fence,2007,Normal,194000
6762,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,3,1208,0,1208,2,1,0,2,628,105,54,0,No_Fence,2007,Partial,195400
11750,OneFam,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2,1546,0,1546,3,1,0,3,796,144,42,0,No_Fence,2007,Normal,217000
8760,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2,1500,0,1500,3,1,1,2,674,144,38,0,No_Fence,2007,Normal,212999
7242,OneFam,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2,1270,0,1270,2,1,0,2,524,0,96,0,No_Fence,2007,Normal,175900
9316,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2.5,879,916,1795,3,1,0,2,578,164,111,0,No_Fence,2007,Normal,191000
9317,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2,1314,0,1314,3,1,1,2,440,0,22,0,No_Fence,2007,Normal,176432
14364,OneFam,Two_Story,Average,1988,Gable,Typical,Typical,Y,SBrkr,3.5,1180,882,2062,3,1,1,2,454,60,55,0,No_Fence,2007,Normal,277000
8883,OneFam,Two_Story,Average,1988,Gable,Typical,Typical,Y,SBrkr,3.5,946,927,1873,3,1,1,2,619,108,48,0,Good_Privacy,2007,Normal,207000
159000,OneFam,One_and_Half_Fin,Good,1958,Gable,Typical,Typical,Y,SBrkr,2.5,1444,700,2144,4,1,2,2,389,0,98,0,No_Fence,2007,Normal,277000
53107,OneFam,Two_Story,Average,1992,Gable,Typical,Typical,Y,SBrkr,3.5,1079,874,1953,3,1,2,2,501,216,231,0,No_Fence,2007,Normal,240000
12205,OneFam,Two_Story,Very_Good,1966,Gable,Typical,Fair,Y,SBrkr,2.5,976,1111,2087,5,1,0,2,444,133,168,0,No_Fence,2007,Normal,187500
20064,OneFam,One_Story,Above_Average,1976,Shed,Typical,Good,Y,SBrkr,2.5,1743,0,1743,0,1,2,2,529,646,0,0,No_Fence,2007,Normal,279000
14217,OneFam,One_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,1.5,1022,0,1022,3,1,0,2,747,0,0,0,No_Fence,2007,Normal,139500
8775,OneFam,One_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,1,990,0,990,3,1,0,1,299,0,64,0,No_Fence,2007,Normal,126000
11249,OneFam,One_Story,Average,1995,Gable,Good,Good,Y,SBrkr,3,1200,0,1200,3,1,0,2,521,0,26,0,No_Fence,2007,Normal,177500
10021,OneFam,Two_Story,Above_Average,1997,Gable,Good,Typical,Y,SBrkr,3.5,646,662,1308,3,1,0,2,497,142,54,0,No_Fence,2007,Normal,175000
9531,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3.5,882,914,1796,3,1,0,2,546,0,36,0,Minimum_Privacy,2007,Normal,211000
8428,OneFam,One_Story,Good,1994,Gable,Good,Good,Y,SBrkr,2,990,0,990,3,1,0,1,384,256,0,0,No_Fence,2007,Normal,146000
16561,OneFam,One_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,2.5,1097,0,1097,3,1,0,1,242,306,0,0,Good_Privacy,2007,Normal,147900
8070,OneFam,One_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,2,990,0,990,3,1,0,0,0,0,0,0,No_Fence,2007,Normal,123600
9337,OneFam,Two_Story,Average,1997,Gable,Good,Typical,Y,SBrkr,3.5,905,881,1786,3,1,0,2,684,0,162,0,No_Fence,2007,Normal,204750
10820,OneFam,Two_Story,Average,1999,Gable,Typical,Typical,Y,SBrkr,2.5,988,885,1873,3,1,1,2,597,202,123,0,No_Fence,2007,Normal,235500
12352,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3.5,853,900,1753,3,1,1,2,534,0,74,0,No_Fence,2007,Normal,217000
9543,OneFam,Two_Story,Average,2001,Gable,Typical,Typical,Y,SBrkr,2.5,845,845,1690,3,1,0,2,517,0,103,0,No_Fence,2007,Normal,190550
8826,OneFam,Two_Story,Average,2000,Gable,Typical,Typical,Y,SBrkr,3.5,985,857,1842,3,1,1,2,486,193,96,0,No_Fence,2007,Normal,217500
10665,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3,1479,0,1479,3,1,0,2,558,144,29,0,No_Fence,2007,Normal,226000
11317,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,840,828,1668,3,1,0,2,500,144,68,0,No_Fence,2007,Normal,180000
11800,OneFam,One_Story,Average,1974,Gable,Typical,Typical,Y,SBrkr,1,894,0,894,3,1,0,2,440,0,0,0,No_Fence,2007,Family,131000
8660,OneFam,SLvl,Average,1976,Gable,Good,Typical,Y,SBrkr,2,1025,0,1025,3,1,1,2,370,127,0,0,No_Fence,2007,Normal,153500
9720,OneFam,SLvl,Good,1977,Gable,Typical,Excellent,Y,SBrkr,2,1009,0,1009,3,1,1,2,576,0,0,0,Minimum_Privacy,2007,Normal,160000
8982,OneFam,One_Story,Average,1977,Gable,Typical,Typical,Y,SBrkr,1.5,1040,0,1040,3,1,0,2,748,0,0,0,Minimum_Privacy,2007,Normal,134900
16300,OneFam,One_Story,Below_Average,1977,Gable,Typical,Typical,Y,SBrkr,2,907,0,907,3,1,0,1,308,0,0,0,Minimum_Privacy,2007,Normal,130000
9675,OneFam,One_Story,Above_Average,1975,Hip,Typical,Typical,Y,SBrkr,1,879,0,879,3,1,0,2,440,0,80,0,No_Fence,2007,Normal,120000
7700,OneFam,One_Story,Average,1972,Gable,Typical,Typical,Y,SBrkr,2,882,0,882,3,1,0,2,461,96,0,0,Minimum_Privacy,2007,Normal,112500
10356,OneFam,One_Story,Above_Average,1975,Gable,Typical,Typical,Y,SBrkr,1.5,969,0,969,3,1,0,2,440,0,0,0,Minimum_Privacy,2007,Normal,122000
7200,OneFam,One_Story,Average,1972,Gable,Typical,Typical,Y,SBrkr,2,864,0,864,3,1,0,2,576,155,0,0,No_Fence,2007,Normal,127000
7200,OneFam,One_Story,Very_Good,1972,Gable,Good,Typical,Y,SBrkr,1,875,0,875,3,1,0,2,728,352,0,0,No_Fence,2007,Normal,117000
10386,OneFam,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,3,2000,0,2000,3,1,0,3,888,168,0,0,No_Fence,2007,Normal,305900
9375,OneFam,Two_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,2.5,1284,885,2169,3,1,1,2,647,192,87,0,No_Fence,2007,Normal,228500
11354,OneFam,One_Story,Average,2000,Gable,Typical,Typical,Y,SBrkr,3,1673,0,1673,3,1,1,2,583,306,113,0,No_Fence,2007,Normal,270000
8749,OneFam,One_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,2,1459,0,1459,3,1,1,2,527,192,39,0,No_Fence,2007,Normal,192000
8749,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3.5,992,940,1932,3,1,1,2,610,0,120,0,No_Fence,2007,Normal,213000
8158,OneFam,Two_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,2.5,860,869,1729,3,1,0,2,542,386,63,0,No_Fence,2007,Normal,200000
16226,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,2.5,1210,1242,2452,4,1,1,2,683,208,50,0,No_Fence,2007,Normal,267000
11927,OneFam,One_Story,Average,1994,Hip,Typical,Typical,Y,SBrkr,2,1592,0,1592,3,1,1,2,484,120,35,0,No_Fence,2007,Normal,228000
12728,OneFam,Two_Story,Average,2001,Gable,Typical,Typical,Y,SBrkr,3.5,1531,908,2439,4,1,1,2,560,184,121,0,No_Fence,2007,Normal,275000
15295,OneFam,Two_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,3.5,1212,780,1992,3,1,2,2,608,225,32,0,No_Fence,2007,Normal,211000
11248,OneFam,One_Story,Average,2002,Hip,Typical,Typical,Y,SBrkr,3,1668,0,1668,3,1,1,3,702,257,45,0,No_Fence,2007,Normal,285000
10000,OneFam,Two_Story,Average,1995,Gable,Typical,Typical,Y,SBrkr,3.5,1220,870,2090,3,1,1,2,556,0,65,0,No_Fence,2007,Normal,240000
17227,OneFam,One_Story,Average,1999,Gable,Typical,Typical,Y,SBrkr,2.5,1341,0,1341,1,1,1,2,482,240,84,0,No_Fence,2007,Normal,246900
8200,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,847,1081,1928,4,1,1,2,434,100,48,0,No_Fence,2007,Normal,219500
8450,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3,1337,0,1337,3,1,0,2,531,0,39,0,No_Fence,2007,Normal,185000
8145,OneFam,Two_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2.5,738,738,1476,3,1,0,2,552,0,35,0,No_Fence,2007,Partial,179400
9245,OneFam,Two_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2.5,939,858,1797,3,1,0,2,639,144,53,0,No_Fence,2007,Normal,213500
8500,OneFam,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2,1422,0,1422,3,1,0,2,626,192,60,0,No_Fence,2007,Normal,179600
8769,OneFam,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,3,1190,0,1190,2,1,0,2,578,100,41,0,No_Fence,2007,Normal,173500
8334,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2,1330,0,1330,3,1,1,2,437,0,23,0,No_Fence,2007,Partial,167840
8333,OneFam,Two_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2.5,738,753,1491,3,1,1,2,484,100,30,0,No_Fence,2007,Normal,168675
9045,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2.5,768,768,1536,3,1,0,2,400,0,40,0,No_Fence,2007,Normal,167000
9170,OneFam,One_Story,Good,1965,Hip,Typical,Typical,Y,SBrkr,2,1214,0,1214,2,1,0,2,461,0,0,184,Good_Privacy,2007,Normal,140000
9825,OneFam,SFoyer,Average,1967,Gable,Typical,Typical,Y,SBrkr,2,936,0,936,2,1,1,1,384,405,0,0,No_Fence,2007,Abnorml,118500
8308,OneFam,One_Story,Above_Average,1963,Gable,Good,Typical,Y,SBrkr,1,1088,0,1088,2,1,0,2,520,0,0,0,No_Fence,2007,Normal,110000
